Filename,FullPath,Label,Malware_Class
EquationLaser_DE356F2A55B25E04742423B5EC56DE93,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\EquationLaser\EquationLaser_DE356F2A55B25E04742423B5EC56DE93,malware,EquationLaser
FannyWorm_002F5E401F705FE91F44263E49D6C216,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_002F5E401F705FE91F44263E49D6C216,malware,FannyWorm
FannyWorm_0047C4A00161A8478DF31DBDEA44A19E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0047C4A00161A8478DF31DBDEA44A19E,malware,FannyWorm
FannyWorm_00535DCA6D6DB97128F6E12451C1E04E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_00535DCA6D6DB97128F6E12451C1E04E,malware,FannyWorm
FannyWorm_0063BF5852FFB5BAABCDC34AD4F8F0BF,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0063BF5852FFB5BAABCDC34AD4F8F0BF,malware,FannyWorm
FannyWorm_00F5F27098D25A1961DF56A1C58398E2,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_00F5F27098D25A1961DF56A1C58398E2,malware,FannyWorm
FannyWorm_00FAE15224F3A3C46D20F2667FB1ED89,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_00FAE15224F3A3C46D20F2667FB1ED89,malware,FannyWorm
FannyWorm_02D5EB43F5FC03F7ABC89C57B82C75F8,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_02D5EB43F5FC03F7ABC89C57B82C75F8,malware,FannyWorm
FannyWorm_0333F6533573D7A08B4DE47BD186EC65,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0333F6533573D7A08B4DE47BD186EC65,malware,FannyWorm
FannyWorm_038E4FFBDF9334DD0B96F92104C4A5C0,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_038E4FFBDF9334DD0B96F92104C4A5C0,malware,FannyWorm
FannyWorm_03A5AE64C62EB66DD7303801785D3F7B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_03A5AE64C62EB66DD7303801785D3F7B,malware,FannyWorm
FannyWorm_03A64049747B2544A5EE08A2520495D8,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_03A64049747B2544A5EE08A2520495D8,malware,FannyWorm
FannyWorm_04DDB75038698F66B9C43304A2C92240,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_04DDB75038698F66B9C43304A2C92240,malware,FannyWorm
FannyWorm_05187AA4D312FF06187C93D12DD5F1D0,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_05187AA4D312FF06187C93D12DD5F1D0,malware,FannyWorm
FannyWorm_053895AE9A145A74738BA85667AE2CD1,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_053895AE9A145A74738BA85667AE2CD1,malware,FannyWorm
FannyWorm_05A0274DDEA1D4E2D938EE0804DA41DB,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_05A0274DDEA1D4E2D938EE0804DA41DB,malware,FannyWorm
FannyWorm_05E58526F763F069B4C86D209416F50A,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_05E58526F763F069B4C86D209416F50A,malware,FannyWorm
FannyWorm_063AD1284A8DFB82965B539EFD965547,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_063AD1284A8DFB82965B539EFD965547,malware,FannyWorm
FannyWorm_06A1824482848997877DA3F5CB83F196,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_06A1824482848997877DA3F5CB83F196,malware,FannyWorm
FannyWorm_07988B3B1AF58A47F7EE884E734D9A45,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_07988B3B1AF58A47F7EE884E734D9A45,malware,FannyWorm
FannyWorm_0915237A0B1F095AACE0A50B82356571,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0915237A0B1F095AACE0A50B82356571,malware,FannyWorm
FannyWorm_09344144F44E598E516793B36DE7822A,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_09344144F44E598E516793B36DE7822A,malware,FannyWorm
FannyWorm_0A704348BD37EA5CCD2E0A540EB010C2,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0A704348BD37EA5CCD2E0A540EB010C2,malware,FannyWorm
FannyWorm_0A78F4F0C5FC09C08DC1B54D7412BC58,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0A78F4F0C5FC09C08DC1B54D7412BC58,malware,FannyWorm
FannyWorm_0ACBDD008B62CD40BB1434ACA7500D5B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0ACBDD008B62CD40BB1434ACA7500D5B,malware,FannyWorm
FannyWorm_0B5F75E67B78D34DC4206BF49C7F09E9,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0B5F75E67B78D34DC4206BF49C7F09E9,malware,FannyWorm
FannyWorm_0C4BD72BD7119C562F81588978AC9DEF,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0C4BD72BD7119C562F81588978AC9DEF,malware,FannyWorm
FannyWorm_0D1248BD21BA2487C08691EE60B8D80E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0D1248BD21BA2487C08691EE60B8D80E,malware,FannyWorm
FannyWorm_0E2313835CA0FA52D95500F83FE9F5D2,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0E2313835CA0FA52D95500F83FE9F5D2,malware,FannyWorm
FannyWorm_0F256B5884F46A15B80B60BBA8876966,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0F256B5884F46A15B80B60BBA8876966,malware,FannyWorm
FannyWorm_0FD329C0ECC34C45A87414E3DAAD5819,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0FD329C0ECC34C45A87414E3DAAD5819,malware,FannyWorm
FannyWorm_101BC932D760F12A308E450EB97EFFA5,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_101BC932D760F12A308E450EB97EFFA5,malware,FannyWorm
FannyWorm_102A411051EF606241FBDC4361E55301,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_102A411051EF606241FBDC4361E55301,malware,FannyWorm
FannyWorm_10A9CAA724AE8EDC30C09F8372241C32,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_10A9CAA724AE8EDC30C09F8372241C32,malware,FannyWorm
FannyWorm_1163AD598B617EF336DD75D119182AD4,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1163AD598B617EF336DD75D119182AD4,malware,FannyWorm
FannyWorm_1173639E045C327554962500B6240EEB,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1173639E045C327554962500B6240EEB,malware,FannyWorm
FannyWorm_12298EF995A76C71FA54CBF279455A14,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_12298EF995A76C71FA54CBF279455A14,malware,FannyWorm
FannyWorm_13429F4899618F3529669A8CE850B512,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_13429F4899618F3529669A8CE850B512,malware,FannyWorm
FannyWorm_1355C1F173E78D3C1317EE2FB5CD95F1,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1355C1F173E78D3C1317EE2FB5CD95F1,malware,FannyWorm
FannyWorm_13B67C888EFEAF60A9A4FB1E4E182F2D,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_13B67C888EFEAF60A9A4FB1E4E182F2D,malware,FannyWorm
FannyWorm_149B980E2495DF13EDCEFED78716BA8D,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_149B980E2495DF13EDCEFED78716BA8D,malware,FannyWorm
FannyWorm_151C7DA8C611BF9795D813A5806D6364,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_151C7DA8C611BF9795D813A5806D6364,malware,FannyWorm
FannyWorm_152AD931B42A8DA9149DD73A8BFCFF69,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_152AD931B42A8DA9149DD73A8BFCFF69,malware,FannyWorm
FannyWorm_1643B9B5861CA495F83ED2DA14480728,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1643B9B5861CA495F83ED2DA14480728,malware,FannyWorm
FannyWorm_168AF91D1BA92A41679D5B5890DC71E7,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_168AF91D1BA92A41679D5B5890DC71E7,malware,FannyWorm
FannyWorm_17D287E868AB1DBAFCA87EB48B0F848F,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_17D287E868AB1DBAFCA87EB48B0F848F,malware,FannyWorm
FannyWorm_18CB3574825FA409D5CBC0F67E8CC162,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_18CB3574825FA409D5CBC0F67E8CC162,malware,FannyWorm
FannyWorm_1925B30A657EA0B5BFC62D3914F7855F,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1925B30A657EA0B5BFC62D3914F7855F,malware,FannyWorm
FannyWorm_194686907B35B69C508AE1A82D105ACD,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_194686907B35B69C508AE1A82D105ACD,malware,FannyWorm
FannyWorm_19507F6ADFAD9E754C3D26695DD61993,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_19507F6ADFAD9E754C3D26695DD61993,malware,FannyWorm
FannyWorm_199E39BDA0AF0A062CCC734FACCF9213,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_199E39BDA0AF0A062CCC734FACCF9213,malware,FannyWorm
FannyWorm_19EB57E93ED64F2BB9AAB0307ECE4291,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_19EB57E93ED64F2BB9AAB0307ECE4291,malware,FannyWorm
FannyWorm_1B27AC722847F5A3304E3896F0528FA4,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1B27AC722847F5A3304E3896F0528FA4,malware,FannyWorm
FannyWorm_1B9901D0F5F28C9275A697134D6E487A,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1B9901D0F5F28C9275A697134D6E487A,malware,FannyWorm
FannyWorm_1CB7AE1BC76E139C89684F7797F520A1,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1CB7AE1BC76E139C89684F7797F520A1,malware,FannyWorm
FannyWorm_1D6C98E55203F0C51C0821FE52218DD8,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1D6C98E55203F0C51C0821FE52218DD8,malware,FannyWorm
FannyWorm_1DD86B28A2BC986B069C75BF5C6787B9,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1DD86B28A2BC986B069C75BF5C6787B9,malware,FannyWorm
FannyWorm_1EF39EB63DDFF30A3E37FEEFFB8FC712,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1EF39EB63DDFF30A3E37FEEFFB8FC712,malware,FannyWorm
FannyWorm_1F1DC3CF1D769D464DB9752C8CECC872,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1F1DC3CF1D769D464DB9752C8CECC872,malware,FannyWorm
FannyWorm_1F69160F1D91BF9A0EDA93829B75C583,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1F69160F1D91BF9A0EDA93829B75C583,malware,FannyWorm
FannyWorm_1FD210BA936FD11B46781E04BBC0F8B5,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_1FD210BA936FD11B46781E04BBC0F8B5,malware,FannyWorm
FannyWorm_205FB6034381DFD9D19D076141397CF6,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_205FB6034381DFD9D19D076141397CF6,malware,FannyWorm
FannyWorm_2062D7B0D9145ADBE0131CF1FB1FC35A,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2062D7B0D9145ADBE0131CF1FB1FC35A,malware,FannyWorm
FannyWorm_21A6959A33909E3CDF27A455064D4D4D,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_21A6959A33909E3CDF27A455064D4D4D,malware,FannyWorm
FannyWorm_21A9C4073DBB1CB6127FDB932C95372C,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_21A9C4073DBB1CB6127FDB932C95372C,malware,FannyWorm
FannyWorm_2249D5577D2C84BA1043376B77E6C24D,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2249D5577D2C84BA1043376B77E6C24D,malware,FannyWorm
FannyWorm_22DB66045FA1E39B5BF16FC63A850098,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_22DB66045FA1E39B5BF16FC63A850098,malware,FannyWorm
FannyWorm_24132E1E00071F33221C405399271B74,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_24132E1E00071F33221C405399271B74,malware,FannyWorm
FannyWorm_242A7137788B0F0AEFCEA5C233C951B7,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_242A7137788B0F0AEFCEA5C233C951B7,malware,FannyWorm
FannyWorm_246272DD6E9193E31745AD54138F875D,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_246272DD6E9193E31745AD54138F875D,malware,FannyWorm
FannyWorm_263B761FCEA771137F2EA9918E381B47,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_263B761FCEA771137F2EA9918E381B47,malware,FannyWorm
FannyWorm_26C46A09CF1BDFF5AF503A406575809D,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_26C46A09CF1BDFF5AF503A406575809D,malware,FannyWorm
FannyWorm_27C5D028EE23A515DF4203EA6026E23E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_27C5D028EE23A515DF4203EA6026E23E,malware,FannyWorm
FannyWorm_2822D46611AD7FD71DFE5A1F4C79AB4B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2822D46611AD7FD71DFE5A1F4C79AB4B,malware,FannyWorm
FannyWorm_29F2AB09FDFFC4006A4407C05BA11B65,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_29F2AB09FDFFC4006A4407C05BA11B65,malware,FannyWorm
FannyWorm_29FDEC2FD992C2AB38E1DD41500190B9,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_29FDEC2FD992C2AB38E1DD41500190B9,malware,FannyWorm
FannyWorm_2BB52B4C1BC0788BF701E6F5EE761A9B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2BB52B4C1BC0788BF701E6F5EE761A9B,malware,FannyWorm
FannyWorm_2C029BE8E3B0C9448ED5E88B52852ADE,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2C029BE8E3B0C9448ED5E88B52852ADE,malware,FannyWorm
FannyWorm_2C35ED272225B4E134333BEA2B657A3F,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2C35ED272225B4E134333BEA2B657A3F,malware,FannyWorm
FannyWorm_2C6595834DD5528235E8A9815276563E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2C6595834DD5528235E8A9815276563E,malware,FannyWorm
FannyWorm_2C87A3442C60C72F639CA7EB6754746A,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2C87A3442C60C72F639CA7EB6754746A,malware,FannyWorm
FannyWorm_2D088E08FD1B90342CAE128770063DBE,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2D088E08FD1B90342CAE128770063DBE,malware,FannyWorm
FannyWorm_2DA059A8BF3BC00BB809B28770044FF6,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2DA059A8BF3BC00BB809B28770044FF6,malware,FannyWorm
FannyWorm_2E0E43F2B0499D631EDF1DD92F09BD2C,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2E0E43F2B0499D631EDF1DD92F09BD2C,malware,FannyWorm
FannyWorm_2E208B3D5953BD92C84031D3A7B8A231,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2E208B3D5953BD92C84031D3A7B8A231,malware,FannyWorm
FannyWorm_2EBD5BD711CEB8D6B4F6EBA38D087BC9,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2EBD5BD711CEB8D6B4F6EBA38D087BC9,malware,FannyWorm
FannyWorm_2F2A8DECA2539923B489D51DE9A278F4,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_2F2A8DECA2539923B489D51DE9A278F4,malware,FannyWorm
FannyWorm_303B7527DB5B417719DAF9B0AE5B89AA,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_303B7527DB5B417719DAF9B0AE5B89AA,malware,FannyWorm
FannyWorm_31457CB30CCAD20CDBC77B8C4B6F9B3F,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_31457CB30CCAD20CDBC77B8C4B6F9B3F,malware,FannyWorm
FannyWorm_318D5E8B3DA6C6F5E5041250CEB5D836,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_318D5E8B3DA6C6F5E5041250CEB5D836,malware,FannyWorm
FannyWorm_38430B3311314A4DC01C2CDCD29A0D10,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_38430B3311314A4DC01C2CDCD29A0D10,malware,FannyWorm
FannyWorm_3A3FEE2E8E1ABDD99A020EEB8EE2D271,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_3A3FEE2E8E1ABDD99A020EEB8EE2D271,malware,FannyWorm
FannyWorm_3A431D965B9537721BE721A48CCCDF0A,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_3A431D965B9537721BE721A48CCCDF0A,malware,FannyWorm
FannyWorm_3A57ADB8740DA3EBEC1673D21F20D0FE,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_3A57ADB8740DA3EBEC1673D21F20D0FE,malware,FannyWorm
FannyWorm_3A71446564B4C060D99A8CCD2EB5D161,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_3A71446564B4C060D99A8CCD2EB5D161,malware,FannyWorm
FannyWorm_3AC8BC5E416D59666905489AEA3BE51E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_3AC8BC5E416D59666905489AEA3BE51E,malware,FannyWorm
FannyWorm_3B496B8CD19789FABF00584475B607C7,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_3B496B8CD19789FABF00584475B607C7,malware,FannyWorm
FannyWorm_3DE3419F6441A7F4D664077A43FB404B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_3DE3419F6441A7F4D664077A43FB404B,malware,FannyWorm
FannyWorm_3FBD798BCD7214FCBF5FAB05FAF9FD71,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_3FBD798BCD7214FCBF5FAB05FAF9FD71,malware,FannyWorm
FannyWorm_40000B4F52DCDEDB1E1D3BFD5C185CEC,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_40000B4F52DCDEDB1E1D3BFD5C185CEC,malware,FannyWorm
FannyWorm_40FEE20FE98995ACBDA82DBCDE0B674B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_40FEE20FE98995ACBDA82DBCDE0B674B,malware,FannyWorm
FannyWorm_41D1E22FABD1CE4D21F5F7BE352B3A07,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_41D1E22FABD1CE4D21F5F7BE352B3A07,malware,FannyWorm
FannyWorm_44BD4CF5E28D78CC66B828A57C99CA74,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_44BD4CF5E28D78CC66B828A57C99CA74,malware,FannyWorm
FannyWorm_4509385E247EF538CFB8CD42944EE480,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_4509385E247EF538CFB8CD42944EE480,malware,FannyWorm
