Sample,FullPath,Label,Malware_Class,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,SizeOfHeaders,Machine,Magic,Num_Sections,Non_Standard_Sections,Size_Mismatch_Count,Avg_Entropy,Packed,Total_VirtualSize,Total_RawSize,Num_Imported_DLLs,Num_Imported_APIs,has_msvcpl40.dll,has_user32.dll,has_vcruntime140.dll,has_oleaut32.dll,has_kernel.dll,has_mscore.dll,has_advapi.dll,has_WriteFile,has_CreateProcessW,has_CreateDirectory,has_sleep,has_GetProcAddress,has_CreatePopupMenu,has_CloseClipboard,has_LoadLibraryA,has_GetModuleHandleA
4cb020a66fdbc99b0bce2ae24d5684685e2b1e9219fbdfda56b3aace4e8d5f66,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\4cb020a66fdbc99b0bce2ae24d5684685e2b1e9219fbdfda56b3aace4e8d5f66,malware,Win32.EarthKrahang_20240404,48,0,9728,167936,0,17910,8192,4194304,8192,512,332,267,3,0,3,2.828,0,177144,177664,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50cdd2397836d33a8dc285ed421d9b7cc69e38ba0421638235206fd466299dab,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\50cdd2397836d33a8dc285ed421d9b7cc69e38ba0421638235206fd466299dab,malware,Win32.EarthKrahang_20240404,10,0,289280,97280,0,210292,4096,6442450944,4096,1024,34404,523,6,0,6,4.486,0,395200,386560,8,195,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
521b3add2ab6cee5a5cfd53b78e08ef2214946393d2a156c674606528b05763a,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\521b3add2ab6cee5a5cfd53b78e08ef2214946393d2a156c674606528b05763a,malware,Win32.EarthKrahang_20240404,10,0,69120,37376,0,27244,4096,5368709120,4096,1024,34404,523,6,0,6,4.391,0,118264,106496,3,120,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
57f64f170dfeaa1150493ed3f63ea6f1df3ca71ad1722e12ac0f77744fb1a829,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\57f64f170dfeaa1150493ed3f63ea6f1df3ca71ad1722e12ac0f77744fb1a829,malware,Win32.EarthKrahang_20240404,10,0,303104,97792,0,210764,4096,6442450944,4096,1024,34404,523,6,0,6,4.625,0,409608,400896,7,189,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5a32bf21904387d469d4f8cdaff46048e99666fc9b4d74872af9379df7979bfe,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\5a32bf21904387d469d4f8cdaff46048e99666fc9b4d74872af9379df7979bfe,malware,Win32.EarthKrahang_20240404,10,0,299008,99840,0,219508,4096,6442450944,4096,1024,34404,523,6,0,6,4.467,0,407088,398848,8,198,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5a6a0e01949799dc72c030b4ad8149446624dcd9645ba3eefda981c3fda26472,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\5a6a0e01949799dc72c030b4ad8149446624dcd9645ba3eefda981c3fda26472,malware,Win32.EarthKrahang_20240404,10,0,172544,68608,0,77384,4096,6442450944,4096,1024,34404,523,6,0,6,4.758,0,249372,241152,6,164,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5b17bc2a89727700f94570b0dddc12b315db34dbbd79186177167abbb173cee5,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\5b17bc2a89727700f94570b0dddc12b315db34dbbd79186177167abbb173cee5,malware,Win32.EarthKrahang_20240404,14,28,260096,54272,0,8956,4096,268435456,4096,1024,332,267,5,0,5,5.081,0,312836,309760,2,92,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5e1839fed3562d559166f7f9d3e388cdd21da83b67ccb70fa4121825b91469d6,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\5e1839fed3562d559166f7f9d3e388cdd21da83b67ccb70fa4121825b91469d6,malware,Win32.EarthKrahang_20240404,14,28,320000,107520,0,9788,4096,6442450944,4096,1024,34404,523,7,1,7,4.328,0,425548,420864,2,94,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
67ad30c3359b377d1964a5add97d2dc96b855940685131b302d5ba2c907ef355,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\67ad30c3359b377d1964a5add97d2dc96b855940685131b302d5ba2c907ef355,malware,Win32.EarthKrahang_20240404,48,0,9216,167936,0,17122,8192,4194304,8192,512,332,267,3,0,3,2.781,0,176356,177152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a4e32229e5ca41e8eca99cefe5beef3e3621c2199f8844b4d218c14b5481534,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\6a4e32229e5ca41e8eca99cefe5beef3e3621c2199f8844b4d218c14b5481534,malware,Win32.EarthKrahang_20240404,14,29,262656,56320,0,8885,4096,268435456,4096,1024,332,267,5,0,5,5.046,0,317426,314368,2,92,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
6c006620062b40b22d00e7e73a93e6a7fa66ce720093b44b4a0f3ef809fa2716,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\6c006620062b40b22d00e7e73a93e6a7fa66ce720093b44b4a0f3ef809fa2716,malware,Win32.EarthKrahang_20240404,48,0,9728,167936,0,17598,8192,4194304,8192,512,332,267,3,0,3,2.785,0,176832,177664,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fd7697efc137faf2d3ad5d63ffe4743db70f905a71dbed76207beeeb04732f2,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\6fd7697efc137faf2d3ad5d63ffe4743db70f905a71dbed76207beeeb04732f2,malware,Win32.EarthKrahang_20240404,10,0,244224,220672,0,153362,4096,4194304,4096,1024,332,267,5,0,5,4.57,0,472234,464896,6,156,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7102d6b76a4170203daa939072bba548960db436f85113cd1fca0bb554d95b3c,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\7102d6b76a4170203daa939072bba548960db436f85113cd1fca0bb554d95b3c,malware,Win32.EarthKrahang_20240404,14,28,260096,54272,0,8956,4096,268435456,4096,1024,332,267,5,0,5,5.081,0,312836,309760,2,92,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
7af402f4bd2b1a2d2d8b74fb7599860f3a90b7b6f66a519f2b4d31aeea2500aa,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\7af402f4bd2b1a2d2d8b74fb7599860f3a90b7b6f66a519f2b4d31aeea2500aa,malware,Win32.EarthKrahang_20240404,48,0,389632,2048,0,393842,8192,4194304,8192,512,332,267,3,0,3,3.379,0,391076,391680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e5b05d29c3aa2aa178c3cc0338ba52b39dc89dafadeec7301f187db0b060372,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\7e5b05d29c3aa2aa178c3cc0338ba52b39dc89dafadeec7301f187db0b060372,malware,Win32.EarthKrahang_20240404,14,28,260096,54272,0,9031,4096,268435456,4096,1024,332,267,5,0,5,5.086,0,313096,309760,2,92,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
804387e43fdd1bd45b35e65d52d86882d64956b0a286e8721da402062f95a9e3,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\804387e43fdd1bd45b35e65d52d86882d64956b0a286e8721da402062f95a9e3,malware,Win32.EarthKrahang_20240404,11,0,35328,167936,0,43134,8192,4194304,8192,512,332,267,3,0,3,3.554,1,202368,203264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8218c23361e9f1b25ee1a93796ef471ca8ca5ac672b7db69ad05f42eb90b0b8d,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\8218c23361e9f1b25ee1a93796ef471ca8ca5ac672b7db69ad05f42eb90b0b8d,malware,Win32.EarthKrahang_20240404,10,0,38400,28160,0,15189,4096,4194304,4096,1024,332,267,5,0,5,4.947,0,73597,66560,2,99,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
82f7bcda95fcc0e690159a2fbd7b3e38ef3ff9105496498f86d1fa9ff4312846,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\82f7bcda95fcc0e690159a2fbd7b3e38ef3ff9105496498f86d1fa9ff4312846,malware,Win32.EarthKrahang_20240404,48,0,9216,2048,0,17170,8192,4194304,8192,512,332,267,3,0,3,3.14,0,10432,11264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898a7527c065454ba9fad0e36469e12b214f5a3bd40a5ec7fcaf9b75afc34dce,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\898a7527c065454ba9fad0e36469e12b214f5a3bd40a5ec7fcaf9b75afc34dce,malware,Win32.EarthKrahang_20240404,10,0,289280,97280,0,210292,4096,6442450944,4096,1024,34404,523,6,0,6,4.483,0,395200,386560,8,195,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
9ada058a558b7cadb238fc2c259f204369cd604e927f9712fd51262ca6987cb1,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\9ada058a558b7cadb238fc2c259f204369cd604e927f9712fd51262ca6987cb1,malware,Win32.EarthKrahang_20240404,10,0,75776,37888,0,33404,4096,5368709120,4096,1024,34404,523,6,0,6,4.427,0,126506,113664,3,120,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9d4e18ae979bdf6b57e685896b350b23c428d911eee14af133c3ee7d208f8a82,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\9d4e18ae979bdf6b57e685896b350b23c428d911eee14af133c3ee7d208f8a82,malware,Win32.EarthKrahang_20240404,10,0,75776,37888,0,33404,4096,5368709120,4096,1024,34404,523,6,0,6,4.427,0,126506,113664,3,120,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
a4f59d4d42e42b882068cacf8b70f314add963e2cbbf7a52e70df130bfe23dff,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\a4f59d4d42e42b882068cacf8b70f314add963e2cbbf7a52e70df130bfe23dff,malware,Win32.EarthKrahang_20240404,3,0,2849792,3360256,0,420352,4096,4194304,4096,1536,34404,523,7,1,7,4.165,0,6590313,6210560,1,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
b1102ed4bca6dae6f2f498ade2f73f76af527fa803f0e0b46e100d4cf5150682,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\b1102ed4bca6dae6f2f498ade2f73f76af527fa803f0e0b46e100d4cf5150682,malware,Win32.EarthKrahang_20240404,5,0,880640,446464,0,4684,4096,4194304,4096,1536,332,267,8,2,7,3.56,0,1454080,1392640,8,147,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
b4c470be7e434dac0b61919a6b0c5b10cf7a01a22c5403c4540afdb5f2c79fab,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\b4c470be7e434dac0b61919a6b0c5b10cf7a01a22c5403c4540afdb5f2c79fab,malware,Win32.EarthKrahang_20240404,10,0,294400,130048,0,176100,4096,6442450944,4096,1024,34404,523,8,2,8,5.172,0,433781,424448,6,194,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
b8f2da1eefa09077d86a443ad688080b98672f171918c06e2b3652df783be03a,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\b8f2da1eefa09077d86a443ad688080b98672f171918c06e2b3652df783be03a,malware,Win32.EarthKrahang_20240404,11,0,60416,167936,0,68190,8192,4194304,8192,512,332,267,3,0,3,3.628,1,227424,228352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb4e7b0c969895fc9836640b80e2bdc6572d214ba2ee55b77588f8a4eedea5a4,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\bb4e7b0c969895fc9836640b80e2bdc6572d214ba2ee55b77588f8a4eedea5a4,malware,Win32.EarthKrahang_20240404,10,0,75264,37888,0,33188,4096,5368709120,4096,1024,34404,523,6,0,6,4.384,0,125930,113152,3,119,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
bc422a4e1b6a351ac6fe73d496015cfa6a9dbd5e38566c6f44a59faff83ee95a,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\bc422a4e1b6a351ac6fe73d496015cfa6a9dbd5e38566c6f44a59faff83ee95a,malware,Win32.EarthKrahang_20240404,3,0,5529600,4096,16465920,21998704,16470016,4194304,4096,4096,332,267,3,3,2,3.186,1,21999616,5530112,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
c14f6ac5bcd8645eb80a612a6bf6d58c31b0e28e50be871f278c341ed1fa8c7c,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\c14f6ac5bcd8645eb80a612a6bf6d58c31b0e28e50be871f278c341ed1fa8c7c,malware,Win32.EarthKrahang_20240404,10,0,246272,58880,0,165111,4096,4194304,4096,1024,332,267,5,0,5,5.047,0,311880,305152,10,217,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
c377b79732e93f981998817e6f0e8664578b474445ba11b402c70b4b0357caab,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\c377b79732e93f981998817e6f0e8664578b474445ba11b402c70b4b0357caab,malware,Win32.EarthKrahang_20240404,10,0,171008,68096,0,76104,4096,6442450944,4096,1024,34404,523,6,0,6,4.756,0,247726,239104,6,164,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
c9d5dc956841e000bfd8762e2f0b48b66c79b79500e894b4efa7fb9ba17e4e9e,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\c9d5dc956841e000bfd8762e2f0b48b66c79b79500e894b4efa7fb9ba17e4e9e,malware,Win32.EarthKrahang_20240404,6,0,20480,12288,0,21170,4096,4194304,4096,4096,332,267,3,0,3,3.287,0,24698,32768,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccd4a648cc2c4a5bbcd148f9c182f4c9595440a41dd3ea289a11609063c86a6d,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\ccd4a648cc2c4a5bbcd148f9c182f4c9595440a41dd3ea289a11609063c86a6d,malware,Win32.EarthKrahang_20240404,9,0,165376,44032,0,119835,4096,4194304,4096,1024,332,267,4,0,4,5.055,0,340458,209408,10,207,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
d096c3a67634599bc47151f0e01a7423a3eb873377371b2b928c0d4f57635a1f,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\d096c3a67634599bc47151f0e01a7423a3eb873377371b2b928c0d4f57635a1f,malware,Win32.EarthKrahang_20240404,14,0,51712,58368,0,7128,4096,5368709120,4096,1024,34404,523,8,3,8,3.558,0,107553,105472,7,105,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
d176951b9ff3239b659ad57b729edb0845785e418852ecfeef1669f4c6fed61b,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\d176951b9ff3239b659ad57b729edb0845785e418852ecfeef1669f4c6fed61b,malware,Win32.EarthKrahang_20240404,10,0,75264,37888,0,33188,4096,5368709120,4096,1024,34404,523,6,0,6,4.382,0,125930,113152,3,119,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
d17fe5bc3042baf219e81cbbf991749dfcd8b6d73cf6506a8228e19910da3578,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\d17fe5bc3042baf219e81cbbf991749dfcd8b6d73cf6506a8228e19910da3578,malware,Win32.EarthKrahang_20240404,10,0,244224,220672,0,153362,4096,4194304,4096,1024,332,267,5,0,5,4.571,0,472234,464896,6,156,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
d2cc1135c314f526f88fbe19f25d94899d52de7e3422f334437f32388d040d71,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\d2cc1135c314f526f88fbe19f25d94899d52de7e3422f334437f32388d040d71,malware,Win32.EarthKrahang_20240404,11,0,2383360,34304,0,2391246,8192,4194304,8192,512,332,267,3,0,3,3.054,0,2416680,2417664,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d31d135bc450eafa698e6b7fb5d11b4926948163af09122ca1c568284d8b33b3,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\d31d135bc450eafa698e6b7fb5d11b4926948163af09122ca1c568284d8b33b3,malware,Win32.EarthKrahang_20240404,10,0,299008,99328,0,219364,4096,6442450944,4096,1024,34404,523,6,0,6,4.471,0,406856,398336,8,198,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
dd469fbf68f6bf71e495b3e497e31d17aa1d0af918a943f8637dd3304f840740,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\dd469fbf68f6bf71e495b3e497e31d17aa1d0af918a943f8637dd3304f840740,malware,Win32.EarthKrahang_20240404,2,36,169984,569344,4608,5312,4096,5368709120,4096,1024,34404,523,11,4,10,3.842,1,570752,568968,2,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
e0f109836a025d4531ea895cebecc9bdefb84a0cc747861986c4bc231e1d4213,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\e0f109836a025d4531ea895cebecc9bdefb84a0cc747861986c4bc231e1d4213,malware,Win32.EarthKrahang_20240404,10,0,244224,54784,0,153362,4096,4194304,4096,1024,332,267,5,0,5,5.009,0,306258,299008,6,156,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
ee41eb21f439b1168ae815ca067ee91d84d6947397d71e214edc6868dbf4f272,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\ee41eb21f439b1168ae815ca067ee91d84d6947397d71e214edc6868dbf4f272,malware,Win32.EarthKrahang_20240404,10,0,292352,97280,0,212084,4096,6442450944,4096,1024,34404,523,6,0,6,4.481,0,398008,389632,7,192,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
ef4a2cfe4d9d3495d4957a65299f608f7b823fab0699fded728fd3900c0b2bb4,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\ef4a2cfe4d9d3495d4957a65299f608f7b823fab0699fded728fd3900c0b2bb4,malware,Win32.EarthKrahang_20240404,2,36,200192,883200,4096,5312,4096,5368709120,4096,1024,34404,523,11,4,10,3.505,1,884420,883048,4,137,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
f4ea99dc41cb7922d01955eef9303ec3a24b88c3318138855346de1e830ed09e,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\f4ea99dc41cb7922d01955eef9303ec3a24b88c3318138855346de1e830ed09e,malware,Win32.EarthKrahang_20240404,3,0,6283264,4096,18640896,24927504,18644992,4194304,4096,4096,34404,523,3,3,2,3.126,1,24928256,6283776,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
f5b6c0d73c513c3c8efbcc967d7f6865559e90d59fb78b2b15394f22fd7315cb,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\f5b6c0d73c513c3c8efbcc967d7f6865559e90d59fb78b2b15394f22fd7315cb,malware,Win32.EarthKrahang_20240404,11,0,34304,167936,0,42062,8192,4194304,8192,512,332,267,3,0,3,3.548,1,201296,202240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f66a6b49a23cf3cc842a84d955c0292e7d1c0718ec4e78d4513e18b6c53a94ac,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\f66a6b49a23cf3cc842a84d955c0292e7d1c0718ec4e78d4513e18b6c53a94ac,malware,Win32.EarthKrahang_20240404,10,0,289792,129024,0,171812,4096,6442450944,4096,1024,34404,523,8,2,8,5.169,0,428275,418816,6,192,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
fe4fad660bb44e108ab07d812f8b1bbf16852c1b881a5e721a9f811cae317f39,C:\samples\malware\EarthKrahang_20240404\Win32.EarthKrahang_20240404\fe4fad660bb44e108ab07d812f8b1bbf16852c1b881a5e721a9f811cae317f39,malware,Win32.EarthKrahang_20240404,10,0,75776,37888,0,33404,4096,5368709120,4096,1024,34404,523,6,0,6,4.425,0,126514,113664,3,120,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
EquationLaser_32C53DF631217D0B5F9F46D3A9246715,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\EquationLaser\EquationLaser_32C53DF631217D0B5F9F46D3A9246715,malware,EquationLaser,7,10,109056,327680,0,112641,4096,268435456,4096,1024,332,267,6,1,6,4.64,1,434765,131584,6,217,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
EquationLaser_45DF8669908A259A22C44278C2289721,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\EquationLaser\EquationLaser_45DF8669908A259A22C44278C2289721,malware,EquationLaser,7,10,109056,327680,0,112641,4096,268435456,4096,1024,332,267,6,1,6,4.64,1,434765,131584,6,217,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
EquationLaser_6480843080ADD60B825EFE0532DC727B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\EquationLaser\EquationLaser_6480843080ADD60B825EFE0532DC727B,malware,EquationLaser,7,10,109056,327680,0,112641,4096,268435456,4096,1024,332,267,6,1,6,4.64,1,434765,131584,6,217,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
EquationLaser_8E2C06B52F530C9F9B5C2C743A5BB28A,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\EquationLaser\EquationLaser_8E2C06B52F530C9F9B5C2C743A5BB28A,malware,EquationLaser,7,10,109056,327680,0,112641,4096,268435456,4096,1024,332,267,6,1,6,4.64,1,434765,131584,6,217,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
EquationLaser_C96284363374597A3AC4B07C77E8325B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\EquationLaser\EquationLaser_C96284363374597A3AC4B07C77E8325B,malware,EquationLaser,7,10,109056,327680,0,112641,4096,268435456,4096,1024,332,267,6,1,6,4.64,1,434765,131584,6,217,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
EquationLaser_DE356F2A55B25E04742423B5EC56DE93,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\EquationLaser\EquationLaser_DE356F2A55B25E04742423B5EC56DE93,malware,EquationLaser,7,10,109056,327680,0,112641,4096,268435456,4096,1024,332,267,6,1,6,4.64,1,434765,131584,6,217,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
FannyWorm_002F5E401F705FE91F44263E49D6C216,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_002F5E401F705FE91F44263E49D6C216,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_0047C4A00161A8478DF31DBDEA44A19E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0047C4A00161A8478DF31DBDEA44A19E,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.112,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_00535DCA6D6DB97128F6E12451C1E04E,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_00535DCA6D6DB97128F6E12451C1E04E,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_0063BF5852FFB5BAABCDC34AD4F8F0BF,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0063BF5852FFB5BAABCDC34AD4F8F0BF,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_00F5F27098D25A1961DF56A1C58398E2,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_00F5F27098D25A1961DF56A1C58398E2,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_00FAE15224F3A3C46D20F2667FB1ED89,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_00FAE15224F3A3C46D20F2667FB1ED89,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_02D5EB43F5FC03F7ABC89C57B82C75F8,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_02D5EB43F5FC03F7ABC89C57B82C75F8,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_0333F6533573D7A08B4DE47BD186EC65,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_0333F6533573D7A08B4DE47BD186EC65,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.321,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_038E4FFBDF9334DD0B96F92104C4A5C0,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_038E4FFBDF9334DD0B96F92104C4A5C0,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
FannyWorm_03A5AE64C62EB66DD7303801785D3F7B,C:\samples\malware\EquationGroup\Equation_KasperskyReport_and_Additionalsamples\AdditionalSamples\FannyWorm\FannyWorm_03A5AE64C62EB66DD7303801785D3F7B,malware,FannyWorm,6,0,53248,126976,0,54299,4096,268435456,4096,4096,332,267,5,0,5,5.124,0,171723,180224,5,131,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
